RES ID,SSN,pH,%N,%C,C % Inorg  ,C % Org,Am Ox_Al mg/kg,Am Ox-Fe mg/kg,AmOx-Mn/mg/kg,AmOx-Pmg/kg, Olsen P mg/kg,pbi no units,Caex cmolc/ kg soil,Kex cmolc/ kg soil,Mgex cmolc/ kg soil,Naex cmolc/ kg soil,ECEC cmolc/ kg soil,ICP OES Al mg/kg ,ICP OES Ca mg/kg ,ICP OES Co mg/kg ,ICP OES Cr mg/kg ,ICP OES Cu mg/kg ,ICP OES Fe mg/kg ,ICP OES K mg/kg ,ICP OES Mg mg/kg ,ICP OES Mn mg/kg ,ICP OES Na mg/kg ,ICP OES Ni mg/kg ,ICP OES P mg/kg ,ICP OES Pb mg/kg ,ICP OES S mg/kg ,ICP OES Zn mg/kg ,ICPMS As 75 mg/kg,ICP MS Se 78 mg/kg,ICP MS Mo 95 mg/kg,ICP MS Cd 114 mg/kg
S5556/1540,icr070371,6.23,0.01,0.28,0.0,0.28,1953.464621,533.8848197425,199.7580276125,-25.12217767,7.34,15.97,3.09,0.016843038341821,0.224727287997531,0.021875468646649,5.8924779076870895,8777.510218000001,135.1633322,4.5200062910000005,12.03217247,1.371650159,6072.348934000002,215.4323086,151.18991599999995,250.8352862,27.19083283,3.916007641,32.17971236,7.1946026189999985,11.92521581,4.013955845,0.344265482788075,0.555011224428651,0.022191248860097,0.000407850784131
S5556/1541,icr070386,6.17,0.02,0.47,0.0,0.47,705.1705774000003,327.4654139425,94.2506331225,79.03583412,0.38,16.77,0.42,0.038486456416264,0.323691710132894,0.021009001988686,3.55549480400476,4900.432918,810.811809,2.660182888,9.614790621000001,4.3442700589999985,2078.266008,137.8552784,152.3281761,116.26034140000002,24.79121363,3.131142613,144.7654503,9.959216066,22.21699194,9.954736797,0.32439010613269703,0.61607094164991,0.08368120059239399,0.0067935209397619965
S5556/1542,icr072246,4.74,0.1,1.89,0.0,1.89,1814.410164,1163.7779623425,49.7182275825,-4.2641419460000005,3.52,114.0,0.32,0.11977164024267,0.165686004146472,0.030681328020017006,-1.07024956728321,14704.45306,124.54765795,2.3339039435,10.0659719745,4.202640098,12458.3664,256.0572469,214.3110367,116.152056,22.11025714,3.435954375,90.57255231,4.709335633999999,80.462665505,5.7308389435,0.329589420629611,0.28610739125854,0.114298997967215,0.005260128627626999
S5556/1543,icr072247,4.63,0.05,0.87,0.0,0.87,2339.593467,1300.1960103425,12.2376254725,-18.881536800000006,1.52,84.82,0.06,0.064189640923007,0.056601720813824,0.023636186070496,-3.39084135414898,17853.14157,36.36899824,2.993429125,11.56196024,4.640889825,14055.31103,292.0970437,241.4147154,90.06623209,20.09855067,4.070365923,66.66018094,4.69786709,52.11834211,5.567903232000001,0.3312651741766789,0.2967805779926961,0.125295371483022,-0.000215633438779
S5556/1544,icr072267,4.64,0.04,0.86,0.0,0.86,2645.426708,1338.4035313425,7.5270720325,-13.74818799,1.34,71.71,0.05,0.048123436254262,0.036845037481177005,0.037146681074848,2.58846874596981,19288.48305,35.65156921,1.787880114,17.19337134,4.131258175,14101.23702,189.977723,159.5110421,53.82560052,21.74853929,4.973251426,69.11279016,2.560743294,45.57669386,6.1091186770000006,0.542174119982474,0.15926498246437498,0.2025106787127,0.003691058488231
S5556/1545,icr072286,4.6,0.08,1.42,0.0,1.42,1466.173195,1190.2650723425,16.7602994425,-4.195149557,3.62,71.22,0.13,0.056883231334866,0.074554284385106,0.023901471666667003,1.36461233667063,12606.84391,61.6921571,2.508224925,11.43458983,3.612315481,12213.56541,158.6422568,150.4750585,95.45538156,20.4774082,3.3201402860000004,67.50264977,3.866409558,65.46135835,6.572930593,0.32859094646557696,0.225593024090864,0.137417785821661,0.004332224744338
S5556/1546,icr072287,4.6,0.04,0.78,0.0,0.78,1499.064545,1098.3292053425,7.9079341825,-23.68105132,1.3,73.0,0.06,0.018396127783049,0.036536568030446,0.024383282319408,3.19923916850501,12779.14962,35.25749582,2.355559369,12.08527768,3.53490375,12794.38508,133.0291598,140.36515480000003,87.83171834,16.7546823,3.111341255,54.50986873,3.784758657,39.62991301,6.388776572,0.384751318093394,0.240753453471797,0.116401294000726,-0.000519953966463
S5556/1547,icr072307,4.5,0.1,1.14,0.0,1.14,2831.000726,1780.6847453425,109.3381831125,-21.73703451,0.88,341.08,0.14,0.17999082291813198,0.112156197966674,0.033593072493473,6.15465072798236,23836.45608,74.69745116,5.958239426,17.93652007,1.274935817,18808.81118,1974.455786,1358.617462,138.74327780000002,30.14075068,6.582476019,131.36137820000002,11.85570285,51.06283702,16.7672715,3.1754937944115,1.22887860406601,0.15157255904147698,-0.000469258896106
S5556/1548,icr072325,5.1,0.07,1.17,0.0,1.17,1845.888422,989.6201073425,22.5943838625,-3.513592117,3.06,69.42,0.25,0.053169647470606,0.123299917629294,0.018385007158399,3.55883608009503,10808.88842,113.55339440000002,1.321914833,8.786839246,1.401051047,9080.04076,107.7852614,101.1518491,60.89904193,23.35886846,2.327024948,63.35999986,2.725504582,61.33936792,3.5702095060000003,0.32456178573733,0.140402793059864,0.17071762113991504,0.002726798437343
S5556/1549,icr072365,5.3,0.11,2.04,0.0,2.04,5493.895052000002,2069.1993323425,100.3739726125,6.487187078,2.64,186.72,1.79,0.284285399050598,0.8142998941279571,0.039576733311575,2.25180370609198,42266.56354,453.812891,2.853117109,28.26315458,3.570552523,25657.34581,1382.4167699999994,665.0398263,137.9316285,20.0423893,8.549818681,131.2704716,6.952332586,107.6273231,8.205353437000001,3.19465810074788,0.569295008765648,0.393624939382163,0.003949635366435
S5556/1550,icr072366,4.7,0.08,1.33,0.0,1.33,4481.047643999998,1951.3591243425,27.9959084025,-19.99498658,1.36,181.66,0.2,0.09501822840635,0.100578882155112,0.020864458516101,4.35209106567113,45979.07859,76.57304717,2.931653733,30.07922109,3.717570609,27911.02952,1393.976555,599.4277068,64.33581832,21.02552942,9.031657333,101.2695741,7.537097648,71.00464886,7.988123177999999,3.41953208743751,0.575774922621917,0.448474891142054,0.000100983365793
S5556/1551,icr072386,4.7,0.03,0.62,0.0,0.62,2189.557374,920.7008574425,19.0374872025,-26.79801518,1.21,60.16,0.08,0.00968854999578,0.040221299781115,0.021201423407311,0.294052486000338,12611.78306,40.85880052,1.287805109,7.054413165,1.174032739,9108.755425,167.4829196,138.9063802,71.24235634,19.33887166,2.15757207,39.72501079999999,3.243835095,31.22884758,4.356543903,0.30133781640593105,0.14508609343757,0.08845002471773,-0.005901685195663
S5556/1552,icr072405,5.2,0.08,1.53,0.0,1.53,1638.597029,770.5380476425,68.9920871525,-0.01453575141,3.8,59.04,0.69,0.081482831777852,0.14036420130754998,0.034556132354221,4.27908553877482,11161.04517,256.7724219,1.148348227,8.6534625775,1.947339445,8329.411207500001,102.94284855,90.13151451,99.708731535,11.59106926,2.6895403555,77.672885195,1.8588990995,67.06805535,4.5640345710000005,0.326719616238727,0.101381435377984,0.189313214524436,-0.00160073825003
S5556/1553,icr072406,5.0,0.04,0.77,0.0,0.77,1261.894243,741.6443989425,21.3938527525,-10.13212557,1.84,47.38,0.18,0.015252609133901,0.041834632659124,0.02706257683638,-1.5726432207704,11047.55285,73.38909135,1.090090473,9.213029961,1.296534731,8939.727584,68.60883967,67.49976174,51.62421287,13.66119946,2.550714174,54.29990396,1.924330357,41.39397273,4.362969447,0.334494962097007,0.13322122644106302,0.163213471115048,-0.0029265099255000003
S5556/1554,icr072425,4.68,0.08,1.28,0.0,1.28,1886.660512,1009.3374903425,18.7329532025,-14.43943234,2.44,85.88,0.13,0.105939143586806,0.10429683220654196,0.02487148143168,4.2207704870185,14636.23392,59.09348924,1.448701248,13.92791456,3.138024339,11163.37462,741.4363682999997,333.2001025,58.38348938,15.92134072,3.303810458,77.6617827,3.866142508,59.97857315,6.1258115910000015,0.6158189864721311,0.309698208778059,0.147016495510613,-0.0047676394219470005
S5556/1555,icr072426,4.55,0.05,0.85,0.0,0.85,2356.727583,1109.4229633425,6.9613600925,-26.35576723,1.04,87.31,0.05,0.047664001291616,0.042152766392923,0.022265915156658,1.65688381130156,17419.48728,38.89022568,1.53764525,16.4778826,3.772940339,13213.94092,899.7569364,386.9076861,46.56460643,20.94380223,3.770602864,65.26571922,4.54723871,39.85168388,6.646340569,0.783248173596521,0.350473532197847,0.135966147287386,-0.009936527276139
S5556/1556,icr072446,4.63,0.05,0.75,0.0,0.75,1758.549103,1522.5850823425,11.9716425125,-9.653354385,1.38,82.6,0.13,0.063054503691976,0.060737292885415,0.061624902206266,4.79279655862888,9240.441185,58.48734981,0.8748228314000001,5.860879036,0.7393685493000001,4640.384002000002,243.1903483,359.9138729,29.37989903,23.84423886,1.88260229,41.16427181,3.5792312410000005,41.24000317,4.5069935,0.212494872958772,0.14793613139802406,0.103593293320759,-0.007520567740592
S5556/1557,icr072466,5.09,0.14,2.42,0.0,2.42,5012.583803,2679.3448533425,148.9905034125,14.13612768,1.9,252.52,1.87,0.316860994357811,0.9185148953211272,0.020327533912098,9.51273927032072,49430.70196000001,542.4145141,4.911373031,45.96846978,18.58035806,38707.85476,1754.491677,973.2232348,241.2649459,29.93685934,12.86300701,185.1875125,10.35699175,121.9020125,13.9253078,3.1219866658429303,0.7871831037578191,0.489085699687716,-0.001580961775915
S5556/1558,icr072486,4.48,0.07,0.9,0.0,0.9,2227.7945440000008,1330.3085763425,6.6088961025,3.607031077,0.84,202.89,0.14,0.08465898721172,0.072877895707879,0.039147886375109,4.06083397590362,18661.92668,64.48105435,1.934936889,17.66939484,1.065463427,12827.28262,948.7060976,878.0037687000001,50.32241564,27.40622268,6.900612134,81.5004553,6.56322316,45.98117343,8.301918273,0.958339219129891,0.50547778303645,0.2087743545026889,-0.005788517160826999
S5556/1559,icr072506,4.55,0.11,1.69,0.0,1.69,2826.514796,2196.6116723425,22.3042764425,-10.07400743,1.24,260.68,0.17,0.107803649767381,0.12005605444064996,0.027242960683203,6.2006871304938205,34593.71647,80.24296817,3.5178468689999995,39.69476256,1.010395725,34609.510910000005,2207.334106,841.0506614,85.00486927,26.30315736,7.758948524,167.0703677,13.75285621,67.08198812,8.744595127,4.63986405813832,1.04773060803379,0.302116240072473,-0.00572775930386
S5556/1560,icr072544,4.62,0.28,4.01,0.0,4.01,3609.193841,5805.7793943425,111.7270756125,207.5005521,9.72,291.92,0.55,0.267263722455964,0.356189704372763,0.037700666766754,4.3342198218225,13974.412230000002,245.0775796,1.781226666,9.645006097000001,2.985361434,12891.13833,735.7079715,605.8692605,137.0701918,25.73712246,3.982325697,325.0469154999999,6.877069164,181.0879477,8.881308756000001,0.8311689259715129,0.593771947139987,0.214340223028595,0.027188470594916
S5556/1561,icr072596,6.55,0.06,0.67,0.0,0.67,531.5414691000002,384.0246320425,79.0570115225,-12.24040497,3.01,20.34,3.49,0.30139496493965195,0.982781538892409,0.020739508446475,6.140681092822,6747.169979,752.0526336,3.00906989,10.04475626,1.67419137,4698.52607,572.4046078,478.4161782,118.4155298,23.97119163,3.389490646,53.88806589,3.344703593,56.0098447,4.354308373,0.341154849729264,0.249955430135854,0.10580193649781698,0.00421830445388
S5556/1562,icr072597,6.77,0.03,0.37,0.0,0.37,665.3282571000002,432.9692164425,58.0951374225,-21.7202251,0.66,23.77,2.5,0.5496702546581311,1.4132881737412102,0.022739028185379,3.4876242253521204,10538.238305,563.3322519999998,3.7559802895,11.07354764,1.463553738,6696.5616295,859.65243965,714.59978945,105.54350575,24.385959935,4.338080849,30.232082445,3.92673345,27.87617398,5.06952569,0.3888550422510499,0.31752890841410303,0.07160844834373699,-0.008999915376851998
S5556/1563,icr072616,6.35,0.04,0.54,0.0,0.54,504.1273273,400.3303013425,121.6670851125,-30.02497858,1.04,21.34,2.92,0.367619854973234,1.87642094642172,0.005771420195822,9.43525356185305,7493.624261,707.8669054,2.747527288,9.00543409,1.445424085,4748.646191,871.4209020999997,1103.76091,170.6236638,22.57614922,3.413903313,27.509302,3.396424392,42.30190446,4.396469802,0.331949407758906,0.235505973543002,0.058928475624713,-0.007157436325024
S5556/1564,icr072637,6.4,0.03,0.43,0.0,0.43,687.9981462999997,426.9259922425,62.7984671625,-23.42563536,0.74,31.84,5.52,0.300326071816422,2.72321866540959,0.018614354355962,10.3337240251146,12494.03458,1019.643225,3.161400586,12.24675092,1.5308381169999998,7264.90017,688.913447,1268.333156,119.071821,22.74323107,4.876957605,23.33982639,3.858171677,34.48101445,6.294307998,0.417785881100001,0.320680417370636,0.048287271872559004,-0.007847934007881
S5556/1565,icr072656,6.08,0.04,0.48,0.0,0.48,614.8378826000003,634.8055549425,74.3912589925,-26.17049711,1.16,28.17,6.43,0.2670411366657889,2.80021424821148,0.017280468959965,10.552014155778,10750.50778,1303.664369,2.602082984,11.68094407,1.875121821,6349.336027,504.1863886,1390.706287,120.2443297,21.65226026,4.444629689,28.96778936,3.918597159,38.21678645,6.37992643,0.3253934926366789,0.267522449104107,0.044905077199996,-0.00576119963336
S5556/1566,icr072657,,0.03,0.35,0.0,0.35,1165.264428,802.2466100425,49.0901277825,-22.167253,0.66,37.1,9.33,0.164006435873171,3.38302363558033,0.022293945652742,14.5809235499746,16767.1044,1956.190827,3.381810079,15.32281783,2.374297353,9068.419305,570.7361052,2165.085113,112.2291772,16.33019212,6.432585242,18.77324521,4.357796055,28.36543894,7.413065747,0.4219586228707439,0.318261550915101,0.046230339526851,-0.008242624522795
S5556/1567,icr072677,6.2,0.03,0.32,0.0,0.32,572.5204667,304.1908151425,73.7065729125,-31.213742100000005,0.58,24.21,3.56,0.252818995703138,1.4676650017189898,0.025141010117494,4.54153250296963,9286.332975,728.1800473,3.267913646,9.441994097,1.151213652,5558.462256,800.800802,960.0753303,128.062384,20.74145064,3.901325784,25.65998569,3.051607785,27.12350419,6.011114999,0.277992051004747,0.26724852408529604,0.045888890559111,-0.008868401646096001
S5556/1568,icr072696,6.34,0.04,0.55,0.0,0.55,560.8437157999998,244.7722887425,73.6044605625,-23.52354175,1.92,13.67,1.98,0.143414364708952,0.3597509509475421,0.012033027228024,5.36182737485152,6809.88463,528.1059495000002,2.328982044,11.32907052,2.217565765,4404.0987399999985,402.6293808,227.9832809,106.8742392,19.06514681,2.674974176,42.38381779,3.3274995410000003,39.97719378,3.1953132760000003,0.189876876562219,0.283039087924989,0.109144812443676,-0.004850261797439999
S5556/1569,icr072716,6.5,0.03,0.39,0.0,0.39,684.6890099,256.9658387425,59.3104406625,-14.81594,2.16,18.69,1.0,0.13129332323144502,0.2780854572631149,0.010181402476066,3.09515165111149,9667.855171,305.0697478,2.584385765,12.15345281,1.564912132,4730.061285,354.842241,161.8191901,86.93105016,15.02053799,3.107837744,43.30794078,3.647794588,29.17748907,4.46003799,0.231259319663057,0.2520111968654189,0.109474172122803,-0.0027010303772320005
S5556/1570,icr072717,5.44,0.02,0.23,0.0,0.23,728.0260102000003,252.8319904425,50.2365779125,-22.84707432,0.74,21.73,0.54,0.121577569630905,0.182520596041144,0.004035979238468,4.4372535109452,12522.13241,186.3075435,3.24350558,12.61132434,1.396959338,5788.452902,388.2433712,172.53632209999995,79.12430297,22.35387631,3.725335735,32.53160884,4.208407935,24.4220465,3.857304006,0.2778124582242361,0.35522741205523,0.073996910178957,-0.0017608323842120005
S5556/1571,icr072737,6.26,0.03,0.49,0.0,0.49,840.0981819,795.0395530425,115.7873086125,-23.14718485,1.58,18.17,3.29,0.412377148257085,3.60408848643407,0.029605451553525,9.49192320040727,12251.36966,834.2715076000003,3.663864579,13.37498191,1.118798355,6772.7757299999985,1207.486223,1741.041614,168.2521408,24.46737338,5.061718175,31.09729604,4.443235621,45.49401578,22.34765864,0.4331515317789221,0.303000821178183,0.03221490981795798,-0.008702405644589
S5556/1572,icr072756,5.81,0.04,0.46,0.0,0.46,774.1709875,257.2758371425,76.5236394225,-24.68910631,0.98,20.26,0.82,0.103092565960668,0.190181845660564,0.008565136035683001,3.92412734091296,9652.3873855,283.75730265,2.9145726825,13.00012279,1.5415997715,5167.181014,335.3879595,154.88875280000005,98.994781185,15.72710719,2.7411570955,41.16583426,3.48909666,32.22600406,3.324718319,0.296068785912209,0.370300810239406,0.171100742189095,-0.006714641775481999
S5556/1573,icr072757,4.98,0.02,0.31,0.0,0.31,1023.090047,330.3165837425,32.6072687125,-24.69590942,0.52,30.32,0.65,0.091627176774949,0.18611790819913604,0.04082109189295,0.8961823689122729,14882.869969999998,196.2341506,3.107842479,17.30630357,1.41340203,7169.225809999999,435.5880809,197.2328688,60.62899012,21.08679846,3.820440802,34.01357895,4.187245719,26.80904953,3.408731087,0.309719729998331,0.4004536677402,0.20249566127602686,-0.008629579130752
S5556/1574,icr072777,5.63,0.02,0.36,0.0,0.36,984.7844952,527.7295484425,81.7195185025,-5.536336714,1.18,26.18,2.2,0.235678823930964,1.04143152185888,0.00633608756745,3.59126823349738,14491.12375,536.1632103000002,4.607133115,13.78737945,3.264437968,7907.093589,987.4336516,690.5750968,132.4999362,26.97314662,5.7412878639999985,60.97131832,4.6708387380000005,29.11557364,8.166264883,0.427016145029403,0.479819826348088,0.140289300821349,-0.007747414583551
S5556/1575,icr072797,5.92,0.03,0.4,0.0,0.4,737.8505354864999,533.5271285735,83.9446196985,7.338150042,0.56,22.79,2.24,0.33167312552463896,0.909413417106768,0.011836036688425,3.74949360936705,11113.67231,500.9812863,4.336043403,11.63425159,1.926985735,6248.110803000001,830.6514002,530.0324536,127.6625238,21.99816476,4.671668226,24.81013378,3.844428757,28.81643344,4.954578776,0.248862482994912,0.33560060515119605,0.04945027233493498,-0.010096070430928002
S5556/1576,icr072816,7.13,0.05,0.57,0.0,0.57,556.7732450865,368.3195880735,98.38669240850001,5.8881666710000005,1.74,15.47,3.17,0.127792182619193,0.325037936506069,0.022633942885118,4.2799768029865985,6978.753334,928.9825263,2.752593936,9.043161157,1.734841021,4115.705158,514.1029969,332.4554701,142.9861263,16.97438508,3.027726911,51.07416166,3.125805709,46.15961817,4.493695064,0.206605938301738,0.35790302483776204,0.115094975988737,-0.00449247798991
S5556/1577,icr072817,7.34,0.03,0.39,0.0,0.39,676.9575404865,455.1305871735,77.1252098485,2.704992857,0.84,14.5,3.17,0.219284040270293,0.517953026898992,0.013581320152306002,7.70925485151876,10648.25518,859.0721522,3.366605901,11.32230641,1.7769669680000002,5840.052297,709.3456574,504.899157,129.8009128,16.1106263,4.471534595,29.16615059,3.402716902,30.28988569,4.410879365,0.268932611922606,0.384157681349437,0.035056218648895,-0.009990449487173
S5556/1578,icr072836,6.42,0.03,0.51,0.0,0.51,376.5622353865,306.25188327349997,99.42557110850001,3.853625725,1.34,13.52,2.48,0.256940830463217,1.01019828227854,0.038416495313316,5.58013818428645,4651.729121,632.6575425,2.314938523,6.107147771,1.342513844,3008.039135,714.757879,660.9778708,141.561946,33.57487649,2.096889457,32.44745601,3.442661889,49.63430347,3.790410011,0.212302746277898,0.299269873671208,0.048606343951839014,-0.008931845360874
S5556/1579,icr072837,6.87,0.03,0.34,0.0,0.34,470.91845198650003,411.1741109735,140.02692280850002,0.1812423169,0.74,24.03,3.46,0.36778042937161,2.06950546236495,0.18593244781114,6.06945055489565,8889.015564,803.2108697000001,3.100341435,8.810174975,1.599965893,5073.930221000001,1131.7078689999996,1316.602301,203.1158699,72.45735413,3.584954032,17.31478061,4.375863111,31.22416395,5.87875872,0.26635681256793,0.343226289221841,0.019538778141630003,-0.008716153255166
S5556/1580,icr072857,9.92,0.02,0.23,0.0,0.21,340.11854458650004,227.5359999735,125.7126357085,-11.17378725,0.92,28.68,3.78,0.5219124743965851,1.05702377382349,3.21866950403394,13.230780188359098,7581.344575,1222.476452,2.998139692,7.811878797,1.316026508,4408.987517000001,1064.997003,1305.868241,178.8871342,766.2821822999997,3.155987302,13.19850008,4.098905063,44.07432034,5.109600151,0.2300075965656149,0.303285231108771,0.034673203885275,-0.008951416755876998
S5556/1581,icr072896,6.05,0.03,0.43,0.0,0.43,415.7731840865,216.62391067349998,63.0797779385,-4.050660553,0.74,18.0,1.24,0.13121411835553,0.37035204323308,0.013494455905135,4.58765643645004,7184.278071,380.1529006,2.913282644,11.87916641,1.959407309,4273.7065189999985,487.1531592,262.2742392,94.12498534,31.69289119,3.131641705,36.18666685,3.614787744,30.9979527,3.360077658,0.198130854243989,0.26450612397495,0.109924856977178,-0.010516249708198
S5556/1582,icr072897,5.61,0.03,0.39,0.0,0.39,872.6408727864999,373.3897851735,64.7651093985,20.49546995,0.46,22.43,0.84,0.148612696738733,0.4028794173923061,-0.030884166840731007,5.62693067028677,8999.6518925,324.11510065,3.270435838,12.789547255,2.2890418545,5272.378060499998,623.90732365,310.48949889999994,97.25722957,32.18089716,3.2676178055,36.26807762,4.5263301755,26.639491105,3.9223594845,0.266082491742577,0.282722075441214,0.119881773963414,-0.010360606603964
S5556/1583,icr072948,4.83,0.09,1.81,0.0,1.81,2929.4930752865002,1856.2140652735,11.3963646385,39.3037733,3.64,159.26,0.24,0.097769365801071,0.113578298922855,-0.014725285126196997,1.94527142372306,50578.12318,102.6665498,2.02136367,24.07351544,2.35791568,24151.29146,210.7847487,127.323724,34.84258364,17.28884826,6.221902341,269.6215557,7.9359426860000015,81.5670309,6.408632738,1.6553677695475302,0.6305223709578179,1.17902734873803,-0.009229487828049
S5556/1584,icr072968,6.37,0.08,1.32,0.0,1.32,2164.9765882865,838.9207277735001,95.8441499085,124.5418354,9.0,70.12,2.29,0.245435051623728,1.20399160632462,-0.026721866736293,8.2742860308841,23549.97244,715.9308906,3.3667911910000003,46.00032568,3.356757934,8788.510315000001,631.7689320000002,342.0982081,130.6231675,22.51789135,9.851733221,260.7553367,15.92453272,61.52030369,14.10875778,0.725197485775326,0.733229642371265,0.3656735156277801,-0.006820325376779001
S5556/1585,icr072969,5.47,0.06,0.97,0.0,0.97,1476.2798132865,1015.3617802735,57.08921502850001,28.55707578,3.1,107.82,0.92,0.188871677717446,0.6209490279251179,-0.025866142471715,3.24834802307823,24592.29273,265.79759920000004,3.242849293,54.95929133,6.377931875,17379.718,396.6161989,226.8288186,93.92133534,17.72956228,11.20502662,160.008897,14.51476881,45.68267150000001,13.0076676,1.29483651496763,0.8645075986321109,0.426157354982692,-0.010525476668192
S5556/1586,icr072989,4.71,0.11,2.31,0.0,2.31,6052.4260642865,1203.9157852735,9.9777945585,38.78464568,2.36,225.66,0.31,0.117453528130379,0.185495380527464,-0.016096646396867,2.61684227049042,69770.86064,114.28106809999998,3.0293119510000004,41.83583754,7.471649014,14466.358069999998,555.3396441000001,262.2360935,37.58756466,18.97791571,10.76345678,213.6317137,12.72071885,84.8235431,12.17697948,1.06582943496248,1.15684015611532,0.786435335738325,-0.006721839866315999
S5556/1587,icr073008,5.29,0.04,0.65,0.0,0.65,3543.0860612865004,2399.1381692735,141.8581422085,16.78986403,0.84,184.28,0.38,0.054600716473606,0.34759799612096304,-0.029155186344648,4.92579023926693,74010.71911,138.6253591,9.583456223999999,31.04148313,21.71712075,57123.84677,368.8741224,357.4936437,225.8274257,18.152544100000004,15.33327406,319.9235604,15.81014842,26.50685533,32.07835464,2.3330107381995298,2.60064103643077,0.15452940964562806,-0.004548690048205
S5556/1588,icr073028,,0.07,1.14,0.0,1.14,2001.9177362865,753.0959947735,1.9016509975,32.55423213,2.6,72.49,0.07,0.009082557198139,0.048084793915655,-0.026456345282855,-0.14069256745290398,11731.91098,53.35707158,0.8366788108,14.19916222,0.9759844202,4217.618513,58.91091722,48.39763735,20.28102359,17.86642089,2.399303769,93.84191285,3.052205697,60.74417669,3.720818044,0.16492033317560698,0.19578211344779886,0.371304916672516,-0.005171425604328
S5556/1589,icr073049,5.58,0.05,0.79,0.0,0.79,3310.5993542865003,1323.4597872735,63.5985481685,23.59186284,1.44,87.69,0.92,0.146239468951335,0.28969520031763,-0.03715526586597,4.5633191006278615,42457.43701,232.5522419,4.765269021,28.57451459,2.853796535,26943.38804,750.0220935,495.8240309,119.7290008,19.38076919,9.184442376,234.229734,17.96799502,50.93226956,17.28578264,2.1229161081429697,1.1581367937661,0.527637442769353,-0.007387257596428002
S5556/1590,icr073068,5.24,0.06,1.12,0.0,1.12,1546.5269882865,989.2092134735001,47.246000968500006,55.50100239,3.8,78.3,0.95,0.116559121979728,0.540990176330796,-0.025076026170583,3.92388634311895,20714.67746,282.5226157,3.1717925360000003,45.15921481,7.954765844,17373.517030000006,360.8381231,232.8198441,88.79149966,22.94369962,9.85480326,158.3779523,12.21564836,50.77541308,12.22898308,1.3138757643323702,0.915937539008252,0.31410752504751,-0.006135104381522
S5556/1591,icr073069,5.23,0.07,1.02,0.0,1.02,2170.7349442864997,1176.2555682735,62.836413378500005,44.44372458,3.41,70.98,0.9,0.12116377335843302,0.490740698198725,-0.023641827171454,5.0294152180553215,23104.38836,271.00084239999995,3.522690619,46.68678318,7.456040447,16173.8327,411.1943919,236.9573539,106.8373379,26.33790016,10.75025999,152.7440921,12.24241334,49.85671596,13.36697386,1.36298698514472,1.03243631721037,0.452818008713904,-0.007851320984215001
S5556/1592,icr073148,5.49,0.04,0.7,0.0,0.7,2527.9054652864997,616.8374287734999,121.8909595085,18.59953647,1.22,54.36,0.68,0.061959611566232,0.34871676098416,-0.020107079521323,3.18055800101816,30152.49724,225.42412895,4.7650358085,21.96975624,5.7825477255,14347.085155,240.57309645,194.5110148,185.48139515,21.29422087,7.0637863055,150.45346469999996,13.83092377,42.61971588,14.762162305,0.8538208429632621,0.999896477887745,0.11521348136242696,-0.009044986458126
S5556/1593,icr073149,5.43,0.04,0.6,0.0,0.6,4137.3197702865,877.2064857735,148.95275030850001,12.82396021,0.68,133.35,0.77,0.052262524071379005,0.43723363668874704,-0.023789498738033,2.84914439165111,54122.69166,213.6005244,6.054589384,32.23150549,9.938275171,22975.0227,294.597502,226.9572067,218.99299900000003,18.91608584,11.87111371,170.8387512,18.31480832,30.65599584,18.13424569,0.902455850751856,0.907006123660824,0.138791102130708,-0.010013823659317
S5556/1594,icr073168,5.64,0.07,1.23,0.0,1.23,2160.2144282865,1372.6880972735,224.7455479085,45.24206459,2.88,61.55,1.17,0.14636495942023098,0.680492794228348,-0.026382126196693,3.59646480570168,20832.88806,361.8501158,5.352979651,68.79233984,6.44066512,30889.564360000004,538.9120046,319.5272743000001,343.93589260000016,28.84532903,8.009536172,235.2126799,14.46750541,56.45138015,31.00284678,1.75706462962574,1.42848905623038,0.488025007386015,0.006562503540777
S5556/1595,icr073169,5.28,0.05,0.67,0.0,0.67,2540.4955142865,1986.8004232735,144.1289082085,17.68603546,1.3,110.21,0.52,0.09416654491116,0.43291191819461,-0.03214833437772,1.21117259460377,31047.59113,173.6214155,5.939069407000001,70.75295568,13.66227904,51267.67942,571.6096301,355.58944069999984,268.02574730000003,29.41922395,11.76913004,258.4825052,20.92019736,29.44333814,48.90359731,2.49276381680972,1.6763886119140905,0.3384483659454,0.002732337977836
S5556/1596,icr073189,5.13,0.1,1.63,0.0,1.63,4594.4663482865,367.89362537349996,4.1423988085,58.12462474,2.24,143.67,0.09,0.025322465910283,0.048691954384695,-0.017057519295039,0.093166112336675,23971.59851,63.56042492,1.049443292,34.38976339,2.631554029,7921.4398379999975,81.13931981,67.50942516,22.68567845,18.88296102,4.261405303,178.7733677,4.344208826,83.46193477,3.901714803,0.5897444423227621,0.33422372134618605,0.635235295524258,-0.005455376980456
S5556/1597,icr073208,5.44,0.12,1.98,0.0,1.98,2852.7411202865,2147.1076582735,551.1602514085,41.07368812,2.18,161.37,1.95,0.388418609630086,1.2825950181328898,-0.028830747014796,7.2343537620906195,47428.43219,484.698438,19.45611268,134.1105397,16.9649226,41816.51029,833.9208976,928.6799312,638.0206997,26.13403533,23.42414429,256.0174874,16.29888053,81.63001306,32.05315854,2.70601211747549,1.82086742570631,0.190018602511961,-0.004205995806695
